"urn:cts:greekLit:tlg0012.tlg001:1.1","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_265","reference","thematic parallelism of mēnis of Achilles towards Agamemnon and Aeneas towards Priam (I.13.459-461)"
"urn:cts:greekLit:tlg0012.tlg001:19.381-19.383","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_339","reference","analysis of the description of Achilles at the moment he enters war, as a savior of the Achaeans (as fire, rescuing the Achaeans from Trojans described in terms of wind)"
"urn:cts:greekLit:tlg0012.tlg001:19.397-19.398","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_209","reference","analysis of Achilles’ immortal horse Xanthos and traditions picturing an immortalized hero in the form of a solar horse"
"urn:cts:greekLit:tlg0012.tlg001:19.397-19.398","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_339","reference","analysis of the description of Achilles at the moment he enters war, as a savior of the Achaeans (as fire, rescuing the Achaeans from Trojans described in terms of wind)"
"urn:cts:greekLit:tlg0012.tlg001:19.408-19.417","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_104","reference","this passage as indicating that Paris and Apollo kill Achilles (and the latter as Achilles’ ritual antagonist)"
"urn:cts:greekLit:tlg0012.tlg001:19.408-19.417","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_144","reference","this passage as indicating that Paris and Apollo kill Achilles (and the latter as Achilles’ ritual antagonist)"
"urn:cts:greekLit:tlg0012.tlg001:19.408-19.417","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_209","reference","analysis of Achilles’ immortal horse Xanthos and traditions picturing an immortalized hero in the form of a solar horse"
"urn:cts:greekLit:tlg0012.tlg001:19.415","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_327","references","analysis of interconnections of swiftness, horses and wind, and then also of Ares, and heroic/warrior functions"
"urn:cts:greekLit:tlg0012.tlg001:19.417","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_327","references","analysis of interconnections of swiftness, horses and wind, and then also of Ares, and heroic/warrior functions"
"urn:cts:greekLit:tlg0012.tlg001:19.418","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_209-s_210","reference","analysis of Achilles’ immortal horse Xanthos and traditions picturing an immortalized hero in the form of a solar horse"
"urn:cts:greekLit:tlg0012.tlg001:20.39","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_143","reference","thematic and formal convergences of Achilles and Apollo (here, Apollo’s epithet akersekomēs in this verse and Achilles’ hairshearing at I.23.140-153)"
"urn:cts:greekLit:tlg0012.tlg001:20.46","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_294","reference","analysis of designating heroes as equal to Ares, here specifically Hektor (and Patroklos) when wearing Achilles’ armor (and being a therapōn of Ares)"
"urn:cts:greekLit:tlg0012.tlg001:20.89-20.98","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_140","reference to I.20.090-s_092","in a list of the Iliad’s references to epic traditions about expeditions to other places (than Troy), and their stressing Achilles’ heroic preeminence, here Lyrnessos and Pedasos"
"urn:cts:greekLit:tlg0012.tlg001:20.89-20.98","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_270","reference","analysis of the presence of other traditions in the Iliad, here the Capture of Lyrnessos and Pedasos, and Aeneid tradition vs. one of Achilles and the vocabulary of poetry of blame and kleos"
"urn:cts:greekLit:tlg0012.tlg001:20.105-20.107","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_345","reference","Thetis as an example of a divine figure with local traits that resists Panhellenic systematization as tending to be non-Olympian"
"urn:cts:greekLit:tlg0012.tlg001:20.138-20.141","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_268","reference","the narrative’s observation of that if Apollo had attempted to rescue Aeneas instead of Poseidon, the timing of the other gods’ respective interventions would have been thrown off, in the context of analyzing traces of variant epic traditions in the Iliad"
"urn:cts:greekLit:tlg0012.tlg001:20.158","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_266","transliterated and translated","comment on Aeneas and Achilles as described as by far the best and their parallel epic traditions"
"urn:cts:greekLit:tlg0012.tlg001:20.164-20.175","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_136-s_137","reference and quoting and translating 171 and 174","analysis of the simile comparing Achilles to a lion and Achilles’ qualifying as thumoleōn"
"urn:cts:greekLit:tlg0012.tlg001:20.178-20.186","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_266-s_267","178-183 quoted and translated, reference to 184-186","analysis of the Aeneas tradition present in the Iliad and here asserting itself at the expense of the Achilles tradition"
"urn:cts:greekLit:tlg0012.tlg001:20.187-20.198","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_140","reference to I.20.188-s_194","in a list of the Iliad’s references to epic traditions about expeditions to other places (than Troy), and their stressing Achilles’ heroic preeminence, here Lyrnessos and Pedasos"
"urn:cts:greekLit:tlg0012.tlg001:20.187-20.198","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_270","reference","analysis of the presence of other traditions in the Iliad, here the Capture of Lyrnessos and Pedasos, and Aeneid tradition vs. one of Achilles and the vocabulary of poetry of blame and kleos"
"urn:cts:greekLit:tlg0012.tlg001:20.188","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_270","transliterating and translating part of the verse","comment on the expression ē ou memnēi in the context of analysis of the presence of other traditions in the Iliad, here the Capture of Lyrnessos and Pedasos, and Aeneid tradition vs. one of Achilles and the vocabulary of poetry of blame and kleos"
"urn:cts:greekLit:tlg0012.tlg001:20.189","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_326","reference","analysis of Achilles’ association of with speed and his epithets indicating this"
"urn:cts:greekLit:tlg0012.tlg001:20.200-20.202","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_270-s_272","quoted and translated","analysis of the presence of other traditions in the Iliad, here the Capture of Lyrnessos and Pedasos, and Aeneid tradition vs. one of Achilles and the vocabulary of poetry of blame and kleos"
"urn:cts:greekLit:tlg0012.tlg001:20.203-20.205","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_271","quoted and translated, reference to 203","analysis of the presence of other traditions in the Iliad, here the Capture of Lyrnessos and Pedasos, and Aeneid tradition vs. one of Achilles and the vocabulary of poetry of blame and kleos, and the use of idonai in the context of the trope of the aoidos knowing nothing but hearing the kleos from the Muses"
"urn:cts:greekLit:tlg0012.tlg001:20.206-20.209","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_269","references","comment on eukhesthai in Aeneas’ boast to Achilles (with reference to Muellner 1976)"
"urn:cts:greekLit:tlg0012.tlg001:20.214","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_271","reference","use of eidein in the context of the trope of the aoidos knowing nothing but hearing the kleos from the Muses"
"urn:cts:greekLit:tlg0012.tlg001:20.227","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_327","references","analysis of interconnections of swiftness, horses and wind, and then also of Ares, and heroic/warrior functions"
"urn:cts:greekLit:tlg0012.tlg001:20.229","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_327","references","analysis of interconnections of swiftness, horses and wind, and then also of Ares, and heroic/warrior functions"
"urn:cts:greekLit:tlg0012.tlg001:20.234-20.235","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_192-s_194","references to 234, 235 quoted and translated (p. 192)","analysis of heroic immortalization, the processes of preservation on Olympus and in cult as equivalent poetic themes (here regarding anēreipsanto in I.20.234)"
"urn:cts:greekLit:tlg0012.tlg001:20.234-20.235","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_197","reference","the same verse as used when Eos abducts Kleitos in O.15.251"
"urn:cts:greekLit:tlg0012.tlg001:20.241","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_269","reference","comment on eukhesthai in Aeneas’ boast to Achilles (with reference to Muellner 1976)"
"urn:cts:greekLit:tlg0012.tlg001:20.244-20.245","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_274","reference","analysis of the presence of an Aeneid tradition in the Iliad and the vocabulary of poetry of blame and kleos"
"urn:cts:greekLit:tlg0012.tlg001:20.246-20.256","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_270-s_271","references","analysis of the vocabulary of poetry of blame and kleos (kertomia, oneidea, epos)"
"urn:cts:greekLit:tlg0012.tlg001:20.246-20.256","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_274","quoted and translated","analysis of the presence of an Aeneid tradition in the Iliad and the vocabulary of poetry of blame and kleos"
"urn:cts:greekLit:tlg0012.tlg001:20.256","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_274","reference","analysis of the presence of an Aeneid tradition in the Iliad and the vocabulary of poetry of blame and kleos [MRBTP: 'ff']"
"urn:cts:greekLit:tlg0012.tlg001:20.285-20.291","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_274","references","analysis of the presence of an Aeneid tradition in the Iliad and the vocabulary of poetry of blame and kleos"
"urn:cts:greekLit:tlg0012.tlg001:20.302-20.308","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_267-s_269","306-308 quoted and translated, references","analysis of the Aeneas tradition present in the Iliad and here especially Poseidon’s prophecy of Aeneas’ descendants as ruling in the Troad and the god’s cult affinity with the Aeneadae"
"urn:cts:greekLit:tlg0012.tlg001:20.336","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_40","quoting and translating part of the verse","analysis of kata moiran and huper moiran as designating traditional and untraditional incidents, respectively, according to the conventions of epic composition"
"urn:cts:greekLit:tlg0012.tlg001:20.336","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_134","quoting part of the verse","the synonymity of moira and aisa"
"urn:cts:greekLit:tlg0012.tlg001:20.336","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_268","reference","analysis of the Aeneas tradition present in the Iliad and here especially Poseidon’s prophecy of Aeneas’ descendants as ruling in the Troad"
"urn:cts:greekLit:tlg0012.tlg001:20.348","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_269","quoting and translating part of the verse","analysis of the assertion of the Aeneas tradition at the expense of the Achilles tradition in the Iliad"
"urn:cts:greekLit:tlg0012.tlg001:20.441-20.454","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_144","references","analysis of Achilles’ and Apollo’s ritual antagonism, here comparison with Patroklos and Diomedes in their confrontations with Apollo and qualifying as daimoni isos"
"urn:cts:greekLit:tlg0012.tlg001:20.447","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_144","references","analysis of Achilles’ and Apollo’s ritual antagonism, here comparison with Patroklos and Diomedes in their confrontations with Apollo and qualifying as daimoni isos"
"urn:cts:greekLit:tlg0012.tlg001:21.134-21.135","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_75","reference to 134, 135 quoted and translated","analysis of loigos as designating the plight of the Achaeans in Achilles’ absence"
"urn:cts:greekLit:tlg0012.tlg001:21.265-21.266","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_326","references","analysis of Achilles’ windlike speed as a direct function of his biē (theme of biē as manifested by wind)"
"urn:cts:greekLit:tlg0012.tlg001:21.275-21.278","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_104","reference","this passage as indicating that Apollo alone kill Achilles (and as Achilles’ ritual antagonist)"
"urn:cts:greekLit:tlg0012.tlg001:21.315","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_322","quoted and translated","analysis of the theme of biē as elemental, and here specifically the representation of Achilles’ biē as parallel to that of fire"
"urn:cts:greekLit:tlg0012.tlg001:21.316-21.323","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_160","references","obliteration of the “props” that mark an Achaean expedition against Troy, here specifically the irony of Xanthos/Skamandros’ threat to bury Achilles under a mound of silt"
"urn:cts:greekLit:tlg0012.tlg001:21.316-21.323","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_321","quoting and paraphrasing part of the verse","analysis of the theme of biē as elemental, and here specifically the representation of Achilles’ biē as parallel to that of fire"
"urn:cts:greekLit:tlg0012.tlg001:21.333","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_323","references","analysis of the theme of biē as elemental, and here specifically the representation of Achilles’ biē as parallel to that of the cosmic aspect of biē (as manifested in the thunderstorm of Zeus/Hephaistos’ fire)"
"urn:cts:greekLit:tlg0012.tlg001:21.334-21.337","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_323","references","analysis of the theme of biē as elemental, and here specifically the representation of Achilles’ biē as parallel to that of the cosmic aspect of biē (as manifested in the thunderstorm of Zeus/Hephaistos’ fire)"
"urn:cts:greekLit:tlg0012.tlg001:21.334-21.337","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_333","references","analysis of the theme of biē as elemental, and here specifically the representation of Achilles’ biē as parallel to that of the cosmic aspect of biē (as manifested in the thunderstorm of Zeus/Hephaistos’ fire)"
"urn:cts:greekLit:tlg0012.tlg001:21.340","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_73","reference","one of Watkin’s three passages where menos is used as a functional equivalent of mēnis"
"urn:cts:greekLit:tlg0012.tlg001:21.341","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_323","references","analysis of the theme of biē as elemental, and here specifically the representation of Achilles’ biē as parallel to that of the cosmic aspect of biē (as manifested in the thunderstorm of Zeus/Hephaistos’ fire)"
"urn:cts:greekLit:tlg0012.tlg001:21.349","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_323","references","analysis of the theme of biē as elemental, and here specifically the representation of Achilles’ biē as parallel to that of the cosmic aspect of biē (as manifested in the thunderstorm of Zeus/Hephaistos’ fire)"
"urn:cts:greekLit:tlg0012.tlg001:21.355","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_346","reference","Hephaistos’ fire entailing not only biē but also mētis, just as Thetis’ power over the pontos also does (contra Achilles’ power which has affinities only with the biē of wind and fire)"
"urn:cts:greekLit:tlg0012.tlg001:21.356","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_321","quoting and translating part of the verse","analysis of the theme of biē as elemental"
"urn:cts:greekLit:tlg0012.tlg001:21.367","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_321","quoting and translating part of the verse","analysis of the theme of biē as elemental"
"urn:cts:greekLit:tlg0012.tlg001:21.367","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_346","reference","Hephaistos’ fire entailing not only biē but also mētis, just as Thetis’ power over the pontos also does (contra Achilles’ power which has affinities only with the biē of wind and fire)"
"urn:cts:greekLit:tlg0012.tlg001:21.383","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_321","quoting and translating part of the verse","analysis of the theme of biē as elemental"
"urn:cts:greekLit:tlg0012.tlg001:21.389-21.390","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_258","reference","in the context of analyzing blame poetry’s providing laughter for the uninvolved and disgrace to the involved"
"urn:cts:greekLit:tlg0012.tlg001:21.463-21.466","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_179","quoted and translated","analysis of the application of vegetal imagery to the natural aspect of death (of human condition, as opposed to immortalized heroes or the Golden Age)"
"urn:cts:greekLit:tlg0012.tlg001:21.520-21.525","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_323","references","analysis of the theme of biē as elemental, and here specifically the representation of Achilles’ biē as parallel to that of the cosmic aspect of biē (as manifested in the thunderstorm of Zeus/affected by the anger of gods)"
"urn:cts:greekLit:tlg0012.tlg001:21.520-21.525","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_333","references","analysis of the theme of biē as elemental, and here specifically the representation of Achilles’ biē as parallel to that of the cosmic aspect of biē (as manifested in the thunderstorm of Zeus/affected by the anger of gods)"
"urn:cts:greekLit:tlg0012.tlg001:21.564","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_326","reference","analysis of Achilles’ windlike speed as a direct function of his biē (theme of biē as manifested by wind)"
"urn:cts:greekLit:tlg0012.tlg001:22.8","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_326","reference","analysis of Achilles’ association of with speed and his epithets indicating this"
"urn:cts:greekLit:tlg0012.tlg001:22.21-22.24","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_327","reference","analysis of Achilles’ association of with speed and the application of the verb theein (to horses, and Achilles’ comparison with such horses)"
"urn:cts:greekLit:tlg0012.tlg001:22.67","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_137","reference","application of the epithet ōmēstēs to Achilles alone among Homeric heroes, otherwise to beasts, as in this verse"
"urn:cts:greekLit:tlg0012.tlg001:22.72","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_294","reference","analysis of designating heroes as equal to Ares, here specifically Ares as the divine embodiment of murderous war, inherent also in adjectives such as Arēiktamenos in this verse"
"urn:cts:greekLit:tlg0012.tlg001:22.87","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_183","reference","analysis of the application of vegetal imagery to the mortality of a cult figure, here Hektor"
"urn:cts:greekLit:tlg0012.tlg001:22.110","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_29","reference","Hektor’s wish, at the moment of his death at Achilles’ hands, to die eukleiōs, not akleiōs, in the context of the analysis of who is the best of the Achaeans and Hektor’s challenge to the duel and Menelaos’ response to no one taking up the challenge being a public reproach and aklees"
"urn:cts:greekLit:tlg0012.tlg001:22.132","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_294","reference","analysis of designating heroes as equal to Ares, here specifically Hektor (and Patroklos) when wearing Achilles’ armor (and being a therapōn of Ares)"
"urn:cts:greekLit:tlg0012.tlg001:22.161","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_327","reference","analysis of Achilles’ association of with speed and the application of the verb theein to him and Hektor when Achilles chases Hektor"
"urn:cts:greekLit:tlg0012.tlg001:22.173","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_326","reference","analysis of Achilles’ windlike speed as a direct function of his biē (theme of biē as manifested by wind)"
"urn:cts:greekLit:tlg0012.tlg001:22.216-22.218","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_144","reference","analysis of Hektor’s ritual antagonism with Athena, and Athena’s role in his killing"
"urn:cts:greekLit:tlg0012.tlg001:22.222-22.223","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_144","reference","analysis of Hektor’s ritual antagonism with Athena, and Athena’s role in his killing"
"urn:cts:greekLit:tlg0012.tlg001:22.222-22.247","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_147","reference","analysis of Hektor’s ritual antagonism with Athena, here regarding their both being paragons of mētis and guardians of the city, and the scene of Hektor’s demise as motivated by the scene of deliberation in the Council of the Trojans at I.18.243-314 (here specifically Athena’s taking away Hektor’s senses in both scenes)"
"urn:cts:greekLit:tlg0012.tlg001:22.229-22.230","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_326","quoted","analysis of Achilles’ windlike speed as a direct function of his biē (theme of biē as manifested by wind)"
"urn:cts:greekLit:tlg0012.tlg001:22.255","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_299","reference","analysis of the meaning of *ar- (arariskein, etc. and here harmoniē in the social sense of ‘accord’)"
"urn:cts:greekLit:tlg0012.tlg001:22.270-22.271","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_144","reference","analysis of Hektor’s ritual antagonism with Athena, and Athena’s role in his killing"
"urn:cts:greekLit:tlg0012.tlg001:22.275-22.277","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_144","reference","analysis of Hektor’s ritual antagonism with Athena, and Athena’s role in his killing"
"urn:cts:greekLit:tlg0012.tlg001:22.288","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_63","reference","analysis of Achilles as pēma to Achaeans when he withdraws from fighting and when he dies and to Trojans when he fights, and this matching the Will of Zeus"
"urn:cts:greekLit:tlg0012.tlg001:22.288","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_77-s_78","reference","analysis of Achilles as pēma to the Trojans when he kills Hektor and to the Achaeans when withdrawing from battle and when killed and the analysis of the association of Achilles with the theme of grief"
"urn:cts:greekLit:tlg0012.tlg001:22.296-22.299","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_144","reference","analysis of Hektor’s ritual antagonism with Athena, and Athena’s role in his killing"
"urn:cts:greekLit:tlg0012.tlg001:22.296-22.299","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_147","reference","analysis of Hektor’s ritual antagonism with Athena, here regarding their both being paragons of mētis and guardians of the city, and the scene of Hektor’s demise as motivated by the scene of deliberation in the Council of the Trojans at I.18.243-314 (here specifically Athena’s taking away Hektor’s senses in both scenes)"
"urn:cts:greekLit:tlg0012.tlg001:22.304","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_29","reference","Hektor’s wish, at the moment of his death at Achilles’ hands, to die eukleiōs, not akleiōs, in the context of the analysis of who is the best of the Achaeans and Hektor’s challenge to the duel and Menelaos’ response to no one taking up the challenge being a public reproach and aklees"
"urn:cts:greekLit:tlg0012.tlg001:22.312-22.313","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_137","quoting and paraphrasing part of the verse","analysis of the relationship of menos and thumos and their application to Achilles in the context where he is compared to a lion and the threat to eat Hektor raw"
"urn:cts:greekLit:tlg0012.tlg001:22.319-22.330","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_173","reference","analysis of Achilles’ immortal armor vs. his non-mortal spear (in the context of comparing Achilles with the Third and Fourth Generations of Mankind in Hesiod’s W&D)"
"urn:cts:greekLit:tlg0012.tlg001:22.323","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_319","references","connections of biē and kleos, the former as an epic theme, and other heroic names built with kleos besides Herakles found in the naming construct with biē"
"urn:cts:greekLit:tlg0012.tlg001:22.346-22.347","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_136-s_137","quoted and translated (p. 136) and reference","analysis of the imagery of eating and the comparison of Achilles to a lion, and analysis of the relationship of menos and thumos and their application to Achilles in the context where he is compared to a lion and the threat to eat Hektor raw"
"urn:cts:greekLit:tlg0012.tlg001:22.346-22.347","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_320-s_321","reference","comparison of this passage with Apollo’s comparison of Achilles with a lion in I.24.041-043 (and the theme of biē)"
"urn:cts:greekLit:tlg0012.tlg001:22.358-22.360","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_104","reference","this passage as indicating that Paris and Apollo kill Achilles (and the latter as Achilles’ ritual antagonist)"
"urn:cts:greekLit:tlg0012.tlg001:22.358-22.360","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_144","reference","analysis of Hektor’s ritual antagonism with Athena, and Athena’s role in his killing"
"urn:cts:greekLit:tlg0012.tlg001:22.391-22.393","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_77","quoting and translating 393, references","analysis of Achilles as pēma to the Trojans when he kills Hektor and to the Achaeans when withdrawing from battle and when killed, and the analysis of the association of Achilles with the theme of grief"
"urn:cts:greekLit:tlg0012.tlg001:22.421-22.422","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_63","reference","analysis of Achilles as pēma to Achaeans when he withdraws from fighting and when he dies and to Trojans when he fights, and this matching the Will of Zeus"
"urn:cts:greekLit:tlg0012.tlg001:22.421-22.422","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_77","reference","analysis of Achilles as pēma to the Trojans when he kills Hektor and to the Achaeans when withdrawing from battle and when killed, and the analysis of the association of Achilles with the theme of grief"
"urn:cts:greekLit:tlg0012.tlg001:22.445-22.446","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_144","reference","analysis of Hektor’s ritual antagonism with Athena, and Athena’s role in his killing"
"urn:cts:greekLit:tlg0012.tlg001:22.514","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_111","quoting and translating part of the verse","producing of kleos for heroes, in the context of analyzing the Meleager story in I.09"
"urn:cts:greekLit:tlg0012.tlg001:23.2","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_343","reference","analysis of the Hellespont as the heroic essence of Achilles and, as indicated by this passage, of all the Achaeans who came to fight at Troy"
"urn:cts:greekLit:tlg0012.tlg001:23.12","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_112","quoted and translated","formalization of the akhos Patroklos gets from the Achaeans in Achilles’ leading the Achaeans in lamentation for Patroklos"
"urn:cts:greekLit:tlg0012.tlg001:23.17","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_112","quoted and translated","formalization of the akhos Patroklos gets from the Achaeans in Achilles’ leading the Achaeans in lamentation for Patroklos"
"urn:cts:greekLit:tlg0012.tlg001:23.12","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_116","references","analysis of the evidence of hero cult in the Iliad and the Odyssey (here, lamentation)"
"urn:cts:greekLit:tlg0012.tlg001:23.17","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_116","references","analysis of the evidence of hero cult in the Iliad and the Odyssey (here, lamentation)"
"urn:cts:greekLit:tlg0012.tlg001:23.46-23.47","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_81","quoted and translated","analysis of Achilles as the man of constant sorrow (contrast with Demeter, who lays aside both her anger and grief)"
"urn:cts:greekLit:tlg0012.tlg001:23.46-23.47","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_94","reference","akhos and penthos as formulaic variants, here, as designating the grief of Achilles"
"urn:cts:greekLit:tlg0012.tlg001:23.46-23.47","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_112","reference","formalization of the akhos Patroklos gets from Achilles in the Funeral Games"
"urn:cts:greekLit:tlg0012.tlg001:23.46-23.47","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_117","reference","ritual form of the akhos of Achilles for Patroklos given by singing of lamentations"
"urn:cts:greekLit:tlg0012.tlg001:23.56","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_128","reference","comment on the idea of division in dais (daitos eisēs)"
"urn:cts:greekLit:tlg0012.tlg001:23.77-23.78","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_325","quoted and translated","Achilles’ and Patroklos mutual isolation in the context of comparing Achilles with Bhima and Arjuna"
"urn:cts:greekLit:tlg0012.tlg001:23.91-23.92","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_21","reference","reference to the mixing of the ashes of Achilles and Patroklos in O.24.077 as not a duplication of references to the same mixing in the Iliad (here and 23.243-244), therefore not violating Munro’s law, in the context of analyzing a traditional suppression of anything overtly Iliadic in the Odyssey"
"urn:cts:greekLit:tlg0012.tlg001:23.91-23.92","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_209","reference","analysis of the promise of an ultimate immortality in store for Achilles in his and Patroklos’ bones being placed in a golden amphora made by Hephaistos, given to Thetis by Dionysos"
